Core,Power,Frequency,Temperature,Utilization,InThrottleMode
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.1622,1000,69.89,0.438596,0
2,1.1608,1000,69.59,0.4363,0
0,0.402758,1000,47.51,0,0
1,2.94963,2000,78.11,0.43554,0
2,2.92647,2000,77.67,0.430293,0
0,0.402758,1000,47.51,0,1
1,5.69933,3000,105.13,0.420875,1
2,5.63661,3000,104.17,0.413907,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.52,0,0
1,1.1562,1000,69.92,0.434783,0
2,1.14851,1000,69.52,0.429553,0
0,0.402758,1000,47.52,0,0
1,2.89165,2000,77.54,0.423729,0
2,2.87399,2000,77.13,0.420168,0
0,0.415272,1000,47.52,0.0249626,1
1,5.41379,3000,102.01,0.39557,1
2,5.40199,3000,101.64,0.393701,1
3,0.402758,1000,47.58,0,1
0,1.205,4000,51.21,0.528541,0
1,0.402758,4000,77.05,0,0
2,0.402758,4000,76.8,0,0
0,1.29894,4000,51.13,0,1
1,4.88954,3200,88.15,0.4,1
2,4.8892,3200,88.14,0.4,1
3,0.402758,1000,46.97,0,1
0,0.402758,1000,48.02,0,0
1,1.06815,1000,63.16,0.406504,0
2,1.068,1000,63.16,0.406504,0
0,0.402758,1000,47.56,0,0
1,2.65839,2000,73.11,0.402576,0
2,2.65671,2000,73.08,0.402576,0
0,0.402758,1000,47.48,0,1
1,5.21944,3000,100.53,0.401284,1
2,5.21718,3000,100.49,0.400641,1
3,0.402758,1000,47.51,0,1
0,0.402758,1000,47.47,0,0
1,1.04509,1000,67.23,0.391236,0
2,1.04438,1000,67.21,0.391236,0
0,0.402758,1000,47.47,0,0
1,2.65546,2000,75.08,0.403226,0
2,2.65735,2000,75.09,0.403226,0
0,0.402758,1000,47.47,0,1
1,5.23272,3000,101.66,0.401929,1
2,5.22121,3000,101.52,0.400641,1
3,0.402758,1000,47.55,0,1
0,0.402758,1000,47.48,0,0
1,1.05353,1000,67.99,0.398724,0
2,1.05707,1000,67.99,0.400641,0
0,0.402758,1000,47.49,0,0
1,2.63002,2000,75.17,0.396825,0
2,2.62174,2000,75.06,0.39557,0
0,0.402758,1000,47.49,0,1
1,5.26491,3000,102.26,0.405186,1
2,5.27476,3000,102.33,0.406504,1
3,0.402758,1000,47.56,0,1
0,0.402758,1000,47.49,0,0
1,1.06944,1000,68.4,0.407166,0
2,1.06833,1000,68.38,0.406504,0
0,0.402758,1000,47.49,0,0
1,2.66549,2000,75.75,0.403877,0
2,2.65763,2000,75.63,0.401929,0
0,0.402758,1000,47.5,0,1
1,5.22613,3000,102.05,0.401284,1
2,5.23831,3000,102.16,0.403226,1
3,0.402758,1000,47.57,0,1
0,0.402758,1000,47.5,0,0
1,1.05779,1000,68.29,0.4,0
2,1.05261,1000,68.23,0.396197,0
0,0.402758,1000,47.5,0,0
1,2.64904,2000,75.59,0.400641,0
2,2.6511,2000,75.6,0.401284,0
0,0.402758,1000,47.5,0,1
1,5.27398,3000,102.59,0.406504,1
2,5.27634,3000,102.58,0.406504,1
3,0.402758,1000,47.57,0,1
0,0.402758,1000,47.5,0,0
1,1.06885,1000,68.57,0.406504,0
2,1.06485,1000,68.5,0.403877,0
0,0.402758,1000,47.5,0,0
1,2.6201,2000,75.39,0.394945,0
2,2.63541,2000,75.52,0.398089,0
0,0.402758,1000,47.5,0,1
1,5.21104,3000,101.84,0.4,1
2,5.21847,3000,101.94,0.400641,1
3,0.402758,1000,47.57,0,1
0,0.402758,1000,47.5,0,0
1,1.06621,1000,68.38,0.405186,0
2,1.06603,1000,68.39,0.405186,0
0,0.402758,1000,47.5,0,0
1,2.66668,2000,75.89,0.405186,0
2,2.66511,2000,75.86,0.404531,0
0,0.402758,1000,47.5,0,1
1,5.19959,3000,101.87,0.399361,1
2,5.19989,3000,101.84,0.399361,1
3,0.402758,1000,47.57,0,1
0,0.402758,1000,47.5,0,0
1,1.05057,1000,68.23,0.394945,0
2,1.05601,1000,68.27,0.398724,0
0,0.402758,1000,47.5,0,0
1,2.64825,2000,75.64,0.401284,0
2,2.64259,2000,75.54,0.399361,0
0,0.402758,1000,47.5,0,1
1,5.21845,3000,102.01,0.400641,1
2,5.22524,3000,102.04,0.401284,1
3,0.402758,1000,47.57,0,1
0,0.402758,1000,47.5,0,0
1,1.05606,1000,68.35,0.399361,0
2,1.05117,1000,68.27,0.396197,0
0,0.402758,1000,47.5,0,0
1,2.64015,2000,75.58,0.399361,0
2,2.64776,2000,75.63,0.401284,0
0,0.402758,1000,47.5,0,1
1,5.27303,3000,102.59,0.405844,1
2,5.27035,3000,102.53,0.405186,1
3,0.402758,1000,47.57,0,1
0,0.402758,1000,47.5,0,0
1,1.06165,1000,68.56,0.403226,0
2,1.05795,1000,68.48,0.400641,0
0,0.402758,1000,47.5,0,0
1,2.67599,2000,76.07,0.406504,0
2,2.67589,2000,76.02,0.406504,0
0,0.402758,1000,47.5,0,1
1,5.21158,3000,102.04,0.4,1
2,5.21398,3000,102.03,0.4,1
3,0.402758,1000,47.57,0,1
0,0.402758,1000,47.5,0,0
1,1.06664,1000,68.51,0.406504,0
2,1.06487,1000,68.45,0.405186,0
0,0.402758,1000,47.5,0,0
1,2.64552,2000,75.69,0.4,0
2,2.65181,2000,75.72,0.401284,0
0,0.402758,1000,47.5,0,1
1,5.26195,3000,102.54,0.405186,1
2,5.2525,3000,102.39,0.403877,1
3,0.402758,1000,47.57,0,1
0,0.402758,1000,47.5,0,0
1,1.06552,1000,68.61,0.405186,0
2,1.06575,1000,68.55,0.405186,0
0,0.402758,1000,47.5,0,0
1,2.62637,2000,75.52,0.396197,0
2,2.64733,2000,75.7,0.400641,0
0,0.402758,1000,47.5,0,1
1,5.24078,3000,102.28,0.403226,1
2,5.24104,3000,102.33,0.403226,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.06239,1000,68.49,0.402576,0
2,1.06564,1000,68.52,0.404531,0
0,0.402758,1000,47.51,0,0
1,2.65256,2000,75.81,0.401929,0
2,2.63477,2000,75.55,0.398089,0
0,0.402758,1000,47.51,0,1
1,5.19327,3000,101.84,0.398724,1
2,5.20144,3000,101.83,0.399361,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.06225,1000,68.4,0.403226,0
2,1.06036,1000,68.35,0.401929,0
0,0.402758,1000,47.51,0,0
1,2.63112,2000,75.5,0.397456,0
2,2.64692,2000,75.64,0.400641,0
0,0.402758,1000,47.51,0,1
1,5.24459,3000,102.31,0.403226,1
2,5.23602,3000,102.24,0.402576,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.0518,1000,68.39,0.396197,0
2,1.05482,1000,68.37,0.397456,0
0,0.402758,1000,47.51,0,0
1,2.65082,2000,75.77,0.401929,0
2,2.63687,2000,75.57,0.398724,0
0,0.402758,1000,47.51,0,1
1,5.26831,3000,102.58,0.405186,1
2,5.28606,3000,102.73,0.407166,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.06031,1000,68.56,0.401284,0
2,1.05868,1000,68.53,0.4,0
0,0.402758,1000,47.51,0,0
1,2.66315,2000,75.95,0.403877,0
2,2.64842,2000,75.72,0.400641,0
0,0.402758,1000,47.51,0,1
1,5.22299,3000,102.16,0.401284,1
2,5.24327,3000,102.34,0.403226,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.06148,1000,68.48,0.402576,0
2,1.05442,1000,68.4,0.397456,0
0,0.402758,1000,47.51,0,0
1,2.67742,2000,76.08,0.407166,0
2,2.67126,2000,75.96,0.405844,0
0,0.402758,1000,47.51,0,1
1,5.25042,3000,102.45,0.403226,1
2,5.27139,3000,102.67,0.405844,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.05117,1000,68.46,0.396825,0
2,1.04465,1000,68.38,0.39185,0
0,0.402758,1000,47.51,0,0
1,2.64897,2000,75.74,0.400641,0
2,2.66434,2000,75.9,0.404531,0
0,0.402758,1000,47.51,0,1
1,5.24058,3000,102.35,0.403226,1
2,5.23048,3000,102.19,0.401284,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.06739,1000,68.59,0.406504,0
2,1.0618,1000,68.46,0.402576,0
0,0.402758,1000,47.51,0,0
1,2.62747,2000,75.53,0.396197,0
2,2.65884,2000,75.85,0.403226,0
0,0.402758,1000,47.51,0,1
1,5.19496,3000,101.8,0.398724,1
2,5.1999,3000,101.9,0.399361,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.06055,1000,68.38,0.402576,0
2,1.05096,1000,68.25,0.394945,0
0,0.402758,1000,47.51,0,0
1,2.65936,2000,75.84,0.403226,0
2,2.64965,2000,75.68,0.401284,0
0,0.402758,1000,47.51,0,1
1,5.21713,3000,102.09,0.400641,1
2,5.2165,3000,101.98,0.400641,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.05117,1000,68.34,0.396197,0
2,1.05634,1000,68.35,0.4,0
0,0.402758,1000,47.51,0,0
1,2.64937,2000,75.71,0.401284,0
2,2.66192,2000,75.82,0.403877,0
0,0.402758,1000,47.51,0,1
1,5.27948,3000,102.76,0.406504,1
2,5.25059,3000,102.37,0.403226,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.06994,1000,68.71,0.407166,0
2,1.06766,1000,68.55,0.405844,0
0,0.402758,1000,47.51,0,0
1,2.64156,2000,75.72,0.399361,0
2,2.66247,2000,75.92,0.404531,0
0,0.402758,1000,47.51,0,1
1,5.25251,3000,102.51,0.404531,1
2,5.21238,3000,101.99,0.4,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.05212,1000,68.45,0.39557,0
2,1.06533,1000,68.46,0.405186,0
0,0.402758,1000,47.51,0,0
1,2.65158,2000,75.79,0.401929,0
2,2.65582,2000,75.77,0.401929,0
0,0.402758,1000,47.51,0,1
1,5.28164,3000,102.8,0.406504,1
2,5.2552,3000,102.43,0.403877,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.04864,1000,68.48,0.393701,0
2,1.06271,1000,68.54,0.403877,0
0,0.402758,1000,47.51,0,0
1,2.64773,2000,75.78,0.401284,0
2,2.63923,2000,75.62,0.398724,0
0,0.402758,1000,47.51,0,1
1,5.24729,3000,102.38,0.403226,1
2,5.25785,3000,102.48,0.404531,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.05497,1000,68.46,0.398724,0
2,1.06558,1000,68.57,0.405186,0
0,0.402758,1000,47.51,0,0
1,2.66109,2000,75.91,0.403877,0
2,2.62638,2000,75.48,0.396197,0
0,0.402758,1000,47.51,0,1
1,5.19734,3000,101.91,0.398724,1
2,5.21339,3000,101.95,0.400641,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.05441,1000,68.33,0.397456,0
2,1.05765,1000,68.35,0.4,0
0,0.402758,1000,47.51,0,0
1,2.64686,2000,75.67,0.400641,0
2,2.66834,2000,75.91,0.405186,0
0,0.402758,1000,47.51,0,1
1,5.22485,3000,102.13,0.401284,1
2,5.1997,3000,101.87,0.398724,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.05071,1000,68.36,0.396197,0
2,1.05321,1000,68.28,0.397456,0
0,0.402758,1000,47.51,0,0
1,2.67804,2000,76.05,0.407166,0
2,2.66458,2000,75.82,0.403877,0
0,0.402758,1000,47.51,0,1
1,5.2523,3000,102.48,0.403226,1
2,5.26191,3000,102.54,0.405186,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.06385,1000,68.58,0.403226,0
2,1.06718,1000,68.6,0.405844,0
0,0.402758,1000,47.51,0,0
1,2.65741,2000,75.9,0.403226,0
2,2.65354,2000,75.79,0.401929,0
0,0.402758,1000,47.51,0,1
1,5.21476,3000,102.08,0.400641,1
2,5.23217,3000,102.27,0.402576,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.06515,1000,68.5,0.404531,0
2,1.06188,1000,68.47,0.401929,0
0,0.402758,1000,47.51,0,0
1,2.6778,2000,76.09,0.407166,0
2,2.65455,2000,75.77,0.401929,0
0,0.402758,1000,47.51,0,1
1,5.20566,3000,102,0.399361,1
2,5.24994,3000,102.43,0.403877,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.0669,1000,68.51,0.405844,0
2,1.0607,1000,68.49,0.401284,0
0,0.402758,1000,47.51,0,0
1,2.63591,2000,75.6,0.398089,0
2,2.63448,2000,75.59,0.398089,0
0,0.402758,1000,47.51,0,1
1,5.26494,3000,102.56,0.405186,1
2,5.27342,3000,102.61,0.405844,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.06258,1000,68.59,0.403877,0
2,1.05106,1000,68.42,0.394945,0
0,0.402758,1000,47.51,0,0
1,2.62697,2000,75.53,0.396197,0
2,2.6518,2000,75.79,0.402576,0
0,0.402758,1000,47.51,0,1
1,5.2032,3000,101.88,0.399361,1
2,5.19585,3000,101.82,0.398724,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.06269,1000,68.42,0.403226,0
2,1.06788,1000,68.43,0.406504,0
0,0.402758,1000,47.51,0,0
1,2.66873,2000,75.97,0.405186,0
2,2.64158,2000,75.58,0.398724,0
0,0.402758,1000,47.51,0,1
1,5.19489,3000,101.88,0.398724,1
2,5.19543,3000,101.77,0.398724,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.05332,1000,68.31,0.396825,0
2,1.05344,1000,68.26,0.398089,0
0,0.402758,1000,47.51,0,0
1,2.66483,2000,75.86,0.403877,0
2,2.67863,2000,75.98,0.407166,0
0,0.402758,1000,47.51,0,1
1,5.26937,3000,102.65,0.405186,1
2,5.28391,3000,102.82,0.407166,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.06583,1000,68.65,0.405844,0
2,1.0543,1000,68.51,0.396825,0
0,0.402758,1000,47.51,0,0
1,2.64331,2000,75.73,0.399361,0
2,2.64562,2000,75.72,0.400641,0
0,0.402758,1000,47.51,0,1
1,5.24973,3000,102.48,0.403877,1
2,5.23027,3000,102.17,0.401929,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.05908,1000,68.52,0.4,0
2,1.06168,1000,68.45,0.402576,0
0,0.402758,1000,47.51,0,0
1,2.66251,2000,75.9,0.403226,0
2,2.67344,2000,75.99,0.405844,0
0,0.402758,1000,47.51,0,1
1,5.23806,3000,102.37,0.402576,1
2,5.23054,3000,102.21,0.401929,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.05337,1000,68.43,0.396825,0
2,1.05562,1000,68.4,0.398724,0
0,0.402758,1000,47.51,0,0
1,2.64913,2000,75.79,0.401929,0
2,2.6513,2000,75.75,0.401929,0
0,0.402758,1000,47.51,0,1
1,5.24487,3000,102.34,0.402576,1
2,5.24074,3000,102.27,0.402576,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.05479,1000,68.45,0.398089,0
2,1.06589,1000,68.53,0.405844,0
0,0.402758,1000,47.51,0,0
1,2.65165,2000,75.81,0.401929,0
2,2.63607,2000,75.58,0.398089,0
0,0.402758,1000,47.51,0,1
1,5.21214,3000,102.07,0.400641,1
2,5.22198,3000,102.08,0.401284,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.05369,1000,68.35,0.396825,0
2,1.04978,1000,68.28,0.394945,0
0,0.402758,1000,47.51,0,0
1,2.65848,2000,75.81,0.402576,0
2,2.66778,2000,75.88,0.404531,0
0,0.402758,1000,47.51,0,1
1,5.18592,3000,101.76,0.398089,1
2,5.18426,3000,101.74,0.398089,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.06113,1000,68.38,0.402576,0
2,1.06616,1000,68.39,0.405844,0
0,0.402758,1000,47.51,0,0
1,2.68003,2000,76.05,0.407166,0
2,2.67418,2000,75.94,0.405844,0
0,0.402758,1000,47.51,0,1
1,5.2687,3000,102.69,0.405186,1
2,5.2449,3000,102.34,0.403226,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.05183,1000,68.49,0.39557,0
2,1.05866,1000,68.47,0.401284,0
0,0.402758,1000,47.51,0,0
1,2.663,2000,75.94,0.403877,0
2,2.67121,2000,75.98,0.405844,0
0,0.402758,1000,47.51,0,1
1,5.22809,3000,102.23,0.401284,1
2,5.21606,3000,102.08,0.400641,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.06033,1000,68.49,0.401929,0
2,1.06718,1000,68.5,0.406504,0
0,0.402758,1000,47.51,0,0
1,2.67661,2000,76.08,0.407166,0
2,2.66685,2000,75.91,0.404531,0
0,0.402758,1000,47.51,0,1
1,5.20433,3000,101.98,0.399361,1
2,5.21924,3000,102.09,0.400641,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.06384,1000,68.48,0.404531,0
2,1.06168,1000,68.44,0.403226,0
0,0.402758,1000,47.51,0,0
1,2.64487,2000,75.69,0.4,0
2,2.6415,2000,75.61,0.399361,0
0,0.402758,1000,47.51,0,1
1,5.25035,3000,102.44,0.403877,1
2,5.2618,3000,102.53,0.405186,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.06345,1000,68.57,0.403877,0
2,1.05206,1000,68.41,0.39557,0
0,0.402758,1000,47.51,0,0
1,2.62464,2000,75.51,0.396197,0
2,2.6411,2000,75.66,0.4,0
0,0.402758,1000,47.51,0,1
1,5.22343,3000,102.07,0.401284,1
2,5.20225,3000,101.82,0.398724,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.05502,1000,68.39,0.398724,0
2,1.06426,1000,68.4,0.405186,0
0,0.402758,1000,47.51,0,0
1,2.66109,2000,75.87,0.403877,0
2,2.65133,2000,75.69,0.401284,0
0,0.402758,1000,47.51,0,1
1,5.20821,3000,102.03,0.4,1
2,5.19836,3000,101.84,0.399361,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.06534,1000,68.48,0.403877,0
2,1.06776,1000,68.42,0.405844,0
0,0.402758,1000,47.51,0,0
1,2.67452,2000,76.01,0.405844,0
2,2.66772,2000,75.89,0.404531,0
0,0.402758,1000,47.51,0,1
1,5.23191,3000,102.27,0.401929,1
2,5.25805,3000,102.54,0.404531,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.06496,1000,68.56,0.405186,0
2,1.05711,1000,68.49,0.4,0
0,0.402758,1000,47.51,0,0
1,2.65637,2000,75.84,0.401929,0
2,2.64924,2000,75.72,0.400641,0
0,0.402758,1000,47.51,0,1
1,5.23975,3000,102.38,0.403226,1
2,5.24997,3000,102.43,0.403877,1
3,0.402758,1000,47.58,0,1
0,0.402758,1000,47.51,0,0
1,1.05916,1000,68.5,0.400641,0
2,1.05355,1000,68.41,0.396825,0
0,0.402758,1000,47.51,0,0
1,2.67401,2000,76.02,0.405844,0
2,2.68207,2000,76.06,0.407166,0
0,0.402758,4000,-1,0,0
1,0.616808,4000,-1,0.282805,0
0,2.13301,3200,58.83,0.125628,1
1,7.13836,4000,115.87,0.332447,1
2,0.403472,1000,46.97,0,1
3,0.402758,1000,46.97,0,1
0,0.402758,1000,48.59,0,0
1,0.941065,1000,69.29,0.365497,0
2,0.402825,1000,47.35,0,0
0,0.402758,1000,47.52,0,0
1,2.19917,2000,71.88,0.339213,0
2,0.402758,1000,47.46,0,0
0,0.402758,1000,47.47,0,1
1,4.30201,3000,94.22,0.345781,1
2,0.40278,1000,47.5,0,1
3,0.402758,1000,47.49,0,1
0,0.402758,1000,47.46,0,0
1,0.942471,1000,65.43,0.367107,0
2,0.402825,1000,47.52,0,0
0,0.402758,1000,47.46,0,0
1,2.18999,2000,70.93,0.336927,0
2,0.402758,1000,47.53,0,0
0,0.402758,1000,47.46,0,1
1,4.38704,3000,95.33,0.357143,1
2,0.402803,1000,47.53,0,1
3,0.402758,1000,47.53,0,1
0,0.402758,1000,47.47,0,0
1,0.917364,1000,65.28,0.343407,0
2,0.402758,1000,47.54,0,0
0,0.402758,1000,47.47,0,0
1,2.26079,2000,72.05,0.357143,0
2,0.474784,1000,47.56,0.110181,0
0,0.402758,1000,47.47,0,1
1,4.38193,3000,95.4,0.355114,1
2,1.62669,2000,57.38,0.32175,1
3,0.402758,1000,47.53,0,1
0,0.402758,1000,47.47,0,0
1,0.925025,1000,65.47,0.348675,0
2,0.828717,1000,53.47,0.289017,0
0,0.402758,1000,47.47,0,0
1,2.28621,2000,72.49,0.362845,0
2,1.41609,2000,57.12,0.170765,0
0,0.402758,1000,47.47,0,1
1,4.35113,3000,95.14,0.351617,1
2,2.04032,3000,62.19,0.113947,1
3,0.402758,1000,47.54,0,1
0,0.402758,1000,47.47,0,0
1,0.949289,1000,65.86,0.371471,0
2,0.743032,1000,54,0.225023,0
0,0.402758,1000,47.47,0,0
1,2.23988,2000,71.84,0.349162,0
2,1.08654,2000,53.7,0.0997606,0
0,0.402758,1000,47.48,0,1
1,4.42,3000,96.1,0.36075,1
2,1.35102,2000,56.6,0.234082,1
3,0.402758,1000,47.54,0,1
0,0.402758,1000,47.48,0,0
1,0.923147,1000,65.64,0.345304,0
2,0.906734,1000,54.58,0.334225,0
0,0.402758,1000,47.48,0,0
1,2.27292,2000,72.38,0.359195,0
2,1.25259,2000,55.71,0.13624,0
0,0.402758,1000,47.48,0,1
1,4.42926,3000,96.05,0.359195,1
2,2.91081,3000,72.43,0.202758,1
3,0.402758,1000,47.54,0,1
0,0.402758,1000,47.48,0,0
1,0.93228,1000,65.79,0.353107,0
2,0.639603,1000,55.46,0.163292,0
0,0.402758,1000,47.48,0,0
1,2.31708,2000,72.96,0.368732,0
2,1.54167,2000,59.81,0.198413,0
0,0.402758,1000,47.48,0,1
1,4.43472,3000,96.28,0.359712,1
2,1.88129,3000,61.35,0.0978474,1
3,0.402758,1000,47.55,0,1
0,0.402758,1000,47.48,0,0
1,0.930934,1000,65.88,0.353107,0
2,0.402758,1000,50.01,0,0
0,0.402758,1000,47.48,0,0
1,2.25147,2000,72.19,0.353607,0
2,0.640372,1000,50.07,0.314861,0
0,0.402758,1000,47.48,0,1
1,4.36633,3000,95.24,0.352113,1
2,1.2826,2000,54.97,0.215146,1
3,0.402758,1000,47.55,0,1
0,0.402758,1000,47.48,0,0
1,0.921752,1000,65.49,0.345781,0
2,0.402758,1000,48.05,0,0
0,0.402758,1000,47.48,0,0
1,2.26531,2000,72.23,0.357143,0
2,0.634975,1000,49.18,0.307125,0
0,0.402758,1000,47.48,0,1
1,4.38267,3000,95.45,0.354108,1
2,1.22008,2000,53.8,0.195008,1
3,0.402758,1000,47.55,0,1
0,0.402758,1000,47.48,0,0
1,0.941175,1000,65.81,0.361272,0
2,0.402758,1000,47.84,0,0
0,0.402758,1000,47.48,0,0
1,2.27854,2000,72.5,0.360231,0
2,0.616645,1000,48.82,0.288684,0
0,0.689234,1000,48.84,0.589623,0
2,1.57542,2000,57.84,0.309023,0
0,1.77065,2000,59.75,0.365103,1
1,0.470571,1000,51.3,0.13369,1
2,4.43842,3000,91.54,0.363372,1
3,0.402758,1000,47.54,0,1
0,0.550746,1000,50.42,0.0806712,0
1,0.928289,1000,54.31,0.350631,0
0,0.885312,1000,52.73,0.633588,0
1,2.11765,2000,66.17,0.32175,0
0,1.32656,2000,55.74,0.222222,1
1,4.34471,3000,92.39,0.348675,1
2,0.403412,1000,47.89,0,1
3,0.402758,1000,47.55,0,1
0,0.402758,1000,48.25,0,0
1,0.938508,1000,64.41,0.359712,0
2,0.402835,1000,47.65,0,0
0,0.402758,1000,47.57,0,0
1,2.23232,2000,71.04,0.347222,0
2,0.402792,1000,47.61,0,0
0,0.402758,1000,47.52,0,1
1,4.38301,3000,94.99,0.35461,1
2,0.57473,1000,47.73,0.338295,1
3,0.402758,1000,47.55,0,1
0,0.402758,1000,47.5,0,0
1,0.934097,1000,65.47,0.357654,0
2,0.979495,1000,52.95,0.384615,0
0,0.402758,1000,47.5,0,0
1,2.30981,2000,72.67,0.366569,0
2,2.34884,2000,67.87,0.37092,0
0,0.402758,1000,47.49,0,1
1,4.46618,3000,96.64,0.363901,1
2,4.55075,3000,94.7,0.368732,1
3,0.402758,1000,47.54,0,1
0,0.402758,1000,47.49,0,0
1,0.95588,1000,66.26,0.371471,0
2,0.970363,1000,65.12,0.379363,0
0,0.402758,1000,47.49,0,0
1,2.28987,2000,72.75,0.362845,0
2,2.3326,2000,72.27,0.368189,0
0,0.402758,1000,47.49,0,1
1,4.51184,3000,97.29,0.368732,1
2,4.57281,3000,97.22,0.372024,1
3,0.402758,1000,47.55,0,1
0,0.402758,1000,47.49,0,0
1,0.94823,1000,66.38,0.366569,0
2,0.947959,1000,66.01,0.360231,0
0,0.518723,1000,47.65,0.133333,0
2,2.22614,2000,71.8,0.348675,0
0,2.2284,2000,64.65,0.515464,1
1,0.433213,1000,52.87,0.0607681,1
2,4.67713,3000,98.73,0.384025,1
3,0.402758,1000,47.56,0,1
0,0.402758,1000,50.15,0,0
1,0.996791,1000,55.65,0.390016,0
2,1.03771,1000,67.69,0.426621,0
0,0.402758,1000,47.58,0,0
1,2.4198,2000,70.34,0.388802,0
2,2.39253,2000,74.32,0.385208,0
0,0.402758,1000,47.54,0,1
1,4.70574,3000,97.89,0.385802,1
2,4.76652,3000,100.79,0.394945,1
3,0.402758,1000,47.56,0,1
0,0.402758,1000,47.52,0,0
1,0.965216,1000,66.11,0.369276,0
2,1.00426,1000,67.91,0.403226,0
0,0.402758,1000,47.51,0,0
1,2.38789,2000,73.66,0.382848,0
2,2.4178,2000,74.82,0.390625,0
0,0.486353,1000,47.59,0.146456,1
1,4.24656,3000,93.63,0.336022,1
2,3.18416,3000,82.04,0.233863,1
3,0.402758,1000,47.57,0,1
0,1.35075,1000,56.92,0.62406,0
1,0.983124,1000,65.73,0.382263,0
0,1.5488,2000,59.16,0.196078,0
1,2.41924,2000,73.82,0.385802,0
2,0.61398,1000,52.3,0.27933,0
0,0.938468,3000,50.27,0,1
1,4.66186,3000,99.08,0.381679,1
2,1.87822,2000,63.1,0.401929,1
3,0.402758,1000,47.56,0,1
0,0.402758,1000,48.03,0,0
1,1.04154,1000,67.97,0.429553,0
2,1.01579,1000,57.91,0.410509,0
0,0.402758,1000,47.65,0,0
1,2.53096,2000,76.25,0.416667,0
2,2.46416,2000,71.27,0.396197,0
0,0.402758,1000,47.56,0,1
1,4.93104,3000,103.15,0.409836,1
2,4.79535,3000,99.15,0.394322,1
3,0.402758,1000,47.56,0,1
0,0.402758,1000,47.53,0,0
1,1.02378,1000,68.89,0.417362,0
2,0.996117,1000,66.9,0.394322,0
0,0.402758,1000,47.52,0,0
1,2.50498,2000,76.31,0.410509,0
2,2.46408,2000,74.6,0.39557,0
0,0.402758,1000,47.51,0,1
1,4.88365,3000,102.72,0.405186,1
2,4.79153,3000,100.28,0.390625,1
3,0.402758,1000,47.56,0,1
0,0.402758,1000,47.51,0,0
1,1.00409,1000,68.59,0.403877,0
2,1.01642,1000,67.92,0.411862,0
0,0.458774,1000,47.57,0.0557041,0
2,2.45788,2000,74.81,0.390625,0
0,0.625321,1000,48.07,0.432526,1
1,0.402758,1000,53.5,0,1
2,4.57634,3000,98.4,0.373134,1
3,0.402758,1000,47.57,0,1
